100469	0.9717
100471	0.9744
100473	0.9671
100475	0.9466
100477	0.9681
100479	0.9654
10048	0.9948
100481	0.9131
100483	0.9663
100485	0.8368
100487	0.9732
100489	0.9621
100491	0.9692
100493	0.8493
100495	0.967
100497	0.9569
100499	0.9769
10050	0.6833
100501	0.8029
100503	0.9875
100505	0.9763
100507	0.9776
100509	0.9961
100515	0.9635
100517	0.9562
100519	0.9782
10052	0.5829
100521	0.9661
100523	0.9715
100525	0.9237
100527	0.9744
100531	0.9938
100533	0.9654
100535	0.8151
100539	0.9955
10054	0.9726
100541	0.9613
100543	0.8313
100547	0.9902
100549	0.7621
100551	0.9589
100553	0.8897
100555	0.9766
100557	0.9867
10056	0.6067
100561	0.5763
100563	0.7462
100565	0.963
100569	0.9836
100571	0.9795
100573	0.9599
100575	0.9908
100577	0.8457
100579	0.9945
100581	0.9956
100583	0.8107
100585	0.9863
100587	0.9898
100591	0.9838
100593	0.9981
100595	0.9883
100597	0.9018
100599	0.985
100601	0.994
100605	0.9661
100607	0.9296
100609	0.975
100611	0.9734
100613	0.9874
100615	0.9864
100617	0.9617
100619	0.8623
100621	0.9766
100623	0.8115
100625	0.9911
100627	0.9844
100629	0.9176
100631	0.9885
100633	0.9533
100635	0.9096
100637	0.9874
100639	0.9302
100641	0.9617
100643	0.6809
100645	0.7954
100647	0.9204
100649	0.9729
100651	0.9908
100653	0.8784
100655	0.9866
100657	0.7129
100659	0.9938
10066	0.861
100661	0.751
100663	0.9885
100665	0.7426
100667	0.5467
100669	0.8454
100671	0.9381
100673	0.9539
100675	0.979
100677	0.6593
100679	0.8811
100681	0.9786
100685	0.6211
100687	0.9839
100689	0.6853
100691	0.9551
100693	0.8834
100695	0.9886
100697	0.8195
100699	0.8769
100701	0.9866
100703	0.8931
100705	0.7499
100707	0.9937
100709	0.9879
100713	0.9612
100715	0.9865
100717	0.9947
100719	0.9499
100721	0.7838
100725	0.9665
100727	0.667
100729	0.9692
100731	0.9223
100733	0.9738
100735	0.5663
100737	0.9657
100739	0.9679
100741	0.9909
100743	0.9561
100745	0.9428
100747	0.7791
100749	0.9919
100751	0.9817
100753	0.9761
100755	0.9813
100757	0.9729
100759	0.8071
10076	0.9616
100761	0.9768
100763	0.9855
100765	0.8155
100767	0.8059
100769	0.9815
100771	0.9766
100773	0.9792
100775	0.9523
100777	0.9517
100779	0.7665
100781	0.9947
100783	0.9175
100785	0.9482
100787	0.6416
100789	0.9897
100791	0.7684
100793	0.789
100795	0.8476
100797	0.9202
100799	0.9731
1008	0.8754
100801	0.8712
100803	0.6227
100805	0.9119
100807	0.6541
100809	0.8186
100811	0.9482
100813	0.98
100815	0.9922
100817	0.9872
100819	0.9949
100821	0.9889
100823	0.981
100825	0.7047
100827	0.8158
100829	0.6273
100831	0.9731
100835	0.9381
100837	0.9283
100839	0.945
100843	0.9769
100845	0.9438
100847	0.8051
100849	0.8092
100851	0.7995
100853	0.9729
100855	0.6781
100857	0.6501
100859	0.9537
100861	0.5982000000000001
100863	0.8236
100865	0.9857
100867	0.9805
100869	0.6048
100871	0.6554
100873	0.993
100875	0.9334
100877	0.9847
100879	0.9799
100881	0.9109
100883	0.8156
100885	0.9628
100887	0.9916
100889	0.9952
100891	0.9767
100893	0.9878
100895	0.9891
100897	0.9556
100899	0.9524
10090	0.9017
100901	0.9538
100903	0.9599
100905	0.992
100907	0.9143
100909	0.9957
100911	0.9304
100913	0.9277
100915	0.6278
10092	0.9058
100923	0.9431
100925	0.9675
100927	0.9282
100929	0.943
100931	0.7641
100933	0.8722
100935	0.8187
100937	0.9934
10094	0.9407
100941	0.9879
100943	0.894
100945	0.969
100947	0.8863
100949	0.9541
100951	0.9206
100953	0.9338
100955	0.9579
100957	0.9536
100959	0.991
10096	0.5608
100965	0.8056
100967	0.9805
100969	0.8079
100971	0.9202
100973	0.9673
100975	0.9661
100977	0.9271
10098	0.8041
100981	0.8499
100983	0.9765
100985	0.9545
100987	0.9227
100989	0.958
100991	0.7769
100993	0.948
100995	0.9746
1010	0.6492000000000001
10100	0.985
101001	0.8828
101003	0.9901
101005	0.9751
101007	0.9766
101009	0.9573
101011	0.9718
101013	0.9839
101017	0.958
101019	0.9719
10102	0.9917
101025	0.989
101029	0.8279
101031	0.9458
101037	0.9296
10104	0.9156
101043	0.9296
101047	0.8557
101049	0.9929
101055	0.7175
101057	0.9546
101059	0.9805
10106	0.9903
101061	0.9848
101063	0.9024
101065	0.9639
101067	0.9784
101069	0.972
101071	0.9905
101073	0.9492
101075	0.9896
101077	0.9782
101079	0.9757
10108	0.9666
101081	0.9888
101083	0.9899
101085	0.961
101087	0.8732
101089	0.9838
101091	0.7758
101093	0.8127
101095	0.9345
101099	0.9875
10110	0.6516000000000001
101101	0.9705
101103	0.9937
101105	0.9536
101109	0.9804
101111	0.9667
101113	0.9937
101115	0.9714
101117	0.8577
101119	0.9831
10112	0.8996
101121	0.9819
101125	0.9477
101129	0.9862
101131	0.9522
101133	0.9944
101135	0.9824
101137	0.9444
101139	0.913
10114	0.965
101141	0.9717
101143	0.9814
101145	0.7905
101147	0.8163
101149	0.8162
101155	0.9447
101157	0.966
101159	0.6812
10116	0.6123
101161	0.9942
101163	0.7466
101165	0.9066
101169	0.6493
101171	0.975
101173	0.6797
101175	0.5766
101177	0.8314
101179	0.9333
101183	0.7917
101187	0.9782
101189	0.9542
101191	0.9941
101195	0.9532
101197	0.7619
101199	0.9799
1012	0.9658
10120	0.9782
101201	0.9494
101203	0.8213
101205	0.9774
101207	0.9394
101209	0.9857
101211	0.994
101213	0.952
101215	0.9503
101217	0.9846
101219	0.8913
10122	0.9819
101221	0.9513
101223	0.994
101225	0.9514
101227	0.9719
101229	0.9834
101231	0.9867
101235	0.9776
101237	0.9692
101239	0.9923
10124	0.9474
101241	0.9757
101247	0.9631
101249	0.9738
101251	0.9921
101253	0.9849
101257	0.9877
101259	0.9681
10126	0.9856
101263	0.948
101265	0.9845
101267	0.8488
101269	0.9257
101271	0.9718
101273	0.835
101275	0.9692
101277	0.9714
101279	0.964
101281	0.9779
101283	0.9787
101285	0.5607000000000001
101287	0.9632
101289	0.9266
101291	0.9782
101293	0.9665
101295	0.888
101297	0.9946
101299	0.9666
10130	0.9534
101301	0.9279
101303	0.9686
101305	0.9717
101307	0.9872
101309	0.9081
101311	0.9443
101313	0.9882
101315	0.9738
101317	0.9774
101319	0.9663
10132	0.6358
101321	0.7901
101327	0.978
101329	0.9866
101331	0.9641
101333	0.9912
101335	0.9187
101337	0.9772
101339	0.988
10134	0.9936
101341	0.9543
101345	0.9585
101347	0.9947
101349	0.9793
101351	0.9462
101353	0.9924
101355	0.9952
101357	0.9295
101359	0.7223999999999999
10136	0.9799
101361	0.6209
101363	0.9703
101365	0.9744
101367	0.9712
101369	0.9907
101371	0.9708
101373	0.7454
101375	0.9587
101377	0.8948
101379	0.9678
10138	0.9726
101381	0.9736
101395	0.9643
1014	0.5447
10140	0.9371
101403	0.933
101405	0.9614
101407	0.7443
101413	0.9296
101415	0.9726
101419	0.9936
10142	0.9726
101429	0.9265
101431	0.9683
101433	0.8244
101435	0.9727
101437	0.9626
101439	0.8857
10144	0.984
101443	0.9246
101445	0.8899
101447	0.8753
101449	0.9575
101451	0.8412
101453	0.9849
101455	0.9642
101457	0.9822
101459	0.9633
10146	0.8458
101461	0.9799
101463	0.9598
101465	0.6922
101467	0.5239
101471	0.9288
101473	0.9718
101475	0.9036
101477	0.9746
101479	0.964
101481	0.8671
101483	0.9271
101485	0.8622
101487	0.8321000000000001
101489	0.9744
101491	0.9776
101493	0.5884
101495	0.9284
101497	0.7901
101499	0.9183
101503	0.9829
101505	0.8865
101507	0.8747
101509	0.9926
101511	0.9872
101513	0.9703
101515	0.9544
101517	0.9881
101519	0.9682
101521	0.9957
101523	0.9705
101525	0.9714
101527	0.9644
101529	0.943
101531	0.9363
101533	0.9827
101535	0.9594
101537	0.9732
101539	0.73
10154	0.5721
101541	0.976
101543	0.9568
101545	0.6226
101547	0.5472
101549	0.9671
101551	0.9415
101553	0.9677
101555	0.9387
101557	0.9635
101559	0.9737
10156	0.514
101561	0.9875
101565	0.9719
101567	0.988
101569	0.9232
101571	0.5711999999999999
101573	0.9232
101575	0.9232
101577	0.9804
101579	0.5902999999999999
10158	0.9292
101581	0.9245
101583	0.8754000000000001
101585	0.6446
101587	0.9489
101589	0.9391
101591	0.9782
101593	0.7309
101595	0.9268
101597	0.9782
101599	0.9708
1016	0.7306
10160	0.7433000000000001
101601	0.9891
101603	0.987
101605	0.9632
101607	0.9221
101609	0.9782
101611	0.9665
101619	0.9539
101621	0.9797
101623	0.9665
101627	0.9485
101629	0.9782
101635	0.9244
101637	0.9434
101639	0.983
101641	0.8774
101643	0.8129
101645	0.9733
101647	0.9702
101649	0.5334
101651	0.9591
101653	0.9957
101655	0.9876
101657	0.8729
101659	0.9899
101661	0.9729
101663	0.9676
101665	0.9356
101667	0.9749
101671	0.9835
101675	0.8827
101677	0.9909
10168	0.9882
101681	0.8485
101685	0.9659
101687	0.7048
101691	0.9628
101693	0.9541
101695	0.963
101699	0.9834
101701	0.9864
101703	0.5291
101705	0.907
101707	0.9752
101709	0.9815
101711	0.9782
101713	0.953
101719	0.9814
101721	0.9782
101723	0.9936
101727	0.9054
101729	0.9885
101731	0.9729
101735	0.7081
101737	0.8894
101739	0.7701
10174	0.9819
101741	0.9846
101743	0.9953
101745	0.9847
101747	0.9893
101749	0.9161
101751	0.9754
101753	0.965
101755	0.9679
101757	0.8775
101759	0.951
10176	0.9927
101761	0.5151
101763	0.9832
101765	0.9609
101769	0.9927
101771	0.82
101773	0.8677
101775	0.9519
101777	0.9016
101779	0.977
101783	0.9802
101785	0.9885
101787	0.9823
101789	0.9402
101791	0.9761
101795	0.9721
101797	0.9859
1018	0.9109
101801	0.9875
101805	0.7835
101807	0.7995000000000001
101809	0.9733
101811	0.9149
101813	0.9929
101815	0.6392000000000001
101817	0.9164000000000001
101819	0.6439
101821	0.9519
101823	0.8608
101825	0.9571
101827	0.9925
101829	0.9474
101831	0.9312
101833	0.9665
101835	0.9704
101837	0.8822
101839	0.5443
10184	0.8622
101841	0.9198
101843	0.9863
101845	0.9854
101847	0.5461
101849	0.5374
101851	0.9449
101853	0.8827
101855	0.9791
101857	0.9517
101859	0.9436
101861	0.9782
101863	0.9739
101865	0.9894
101867	0.9921
101869	0.9175
101871	0.947
101887	0.9545
101889	0.9782
101891	0.8832
101895	0.9882
101897	0.8167
101899	0.884
101901	0.9699
101903	0.9619
101905	0.9794
101907	0.9899
101909	0.9644
101911	0.6654
101913	0.918
101917	0.9198
101919	0.6295999999999999
101921	0.908
101923	0.6711
101927	0.9042
101929	0.8761
101931	0.9803
101935	0.9282
101939	0.7347
101941	0.9912
101943	0.9224
101945	0.9152
101947	0.9701
101949	0.5422
101951	0.9791
101953	0.9875
101955	0.9784
101957	0.9637
10196	0.9518
101963	0.7184
101965	0.9842
101967	0.9524
101969	0.9524
101971	0.643
101973	0.9744
101975	0.65
101977	0.9665
101979	0.9747
101981	0.9788
101983	0.9599
101985	0.6542
101987	0.642
101989	0.9354
101995	0.9789
101997	0.9773
101999	0.9833
102	0.9917
1020	0.8178
10200	0.9798
102001	0.9793
102003	0.9674
102005	0.5694
102011	0.9549
102013	0.7356
102015	0.9719
102019	0.5324
102021	0.9744
102023	0.9909
102025	0.7673
102027	0.9462
102033	0.9338
102035	0.9595
102037	0.9407
102039	0.9259
10204	0.908
102041	0.9461
102043	0.9944
102045	0.9833
102047	0.9757
102049	0.9818
102051	0.9664
102053	0.9612
102055	0.9249
102057	0.926
102059	0.9758
10206	0.9089
102061	0.9961
102063	0.9665
102065	0.8788
102067	0.9541
102069	0.828
102071	0.9652
102073	0.9357
102075	0.8575
102077	0.9689
102079	0.9459
10208	0.8039
102081	0.9674
102083	0.9255
102085	0.9678
102087	0.9664
102089	0.6769
102091	0.8899
102095	0.9463
102097	0.9941
102099	0.981
10210	0.9324
102107	0.8057
102109	0.9436
102111	0.9907
102113	0.9934
102115	0.9753
102117	0.9855
102119	0.9249
10212	0.8309
102121	0.9849
102123	0.9757
102125	0.7835
102127	0.5757
102129	0.9782
102131	0.953
102133	0.9935
102135	0.9188
102137	0.8452
102139	0.997
10214	0.5275
102141	0.8937
102143	0.9477
102145	0.9782
102147	0.8884
102149	0.8554
102151	0.9872
102155	0.9928
102157	0.8548
102159	0.9701
102161	0.9788
102163	0.9911
102165	0.9945
102169	0.9081
102171	0.9789
102173	0.9552
102175	0.9296
102177	0.9854
102179	0.9707
102181	0.9062
102185	0.7065
102187	0.9667
102191	0.9842
102195	0.9377
102197	0.9859
102199	0.9515
1022	0.9923
10220	0.9591
102201	0.9575
102203	0.9665
102205	0.932
102207	0.9811
102209	0.9097
102211	0.9584
102213	0.9602
102215	0.9434
102217	0.9799
102219	0.5444
10222	0.6311
102223	0.7225
102225	0.8707
102227	0.9115
102229	0.9526
102231	0.9729
102233	0.9796
102235	0.9524
102237	0.9708
102239	0.9839
10224	0.8013
102243	0.9735
102245	0.8239
102251	0.9757
102253	0.9957
102255	0.9538
102257	0.9529
102259	0.9621
102261	0.9747
102263	0.9665
102265	0.91
102269	0.8673
102273	0.9333
102275	0.8992
102277	0.6596
102279	0.5424
102281	0.9914
102283	0.8001
102285	0.9507
102287	0.9136
102289	0.9599
102291	0.878
102293	0.9793
102295	0.9782
102297	0.9909
102299	0.5236
102301	0.9768
102303	0.9915
102307	0.9802
102309	0.8296
102311	0.9891
102313	0.9495
102315	0.978
102317	0.9712
102319	0.9494000000000001
10232	0.9345
102321	0.9631
102323	0.9842
102325	0.9769
102327	0.9593
102333	0.9919
102335	0.7701
102337	0.5813
102341	0.6961
102343	0.9202
102345	0.7847
102347	0.959
102349	0.985
102351	0.9918
102353	0.9755
102355	0.9857
102357	0.9934
10236	0.9842
102361	0.8446
102363	0.8864
102367	0.9369
102369	0.8873
102371	0.8991
102373	0.8859999999999999
102377	0.931
102379	0.6652
102381	0.7047
102383	0.7542
102387	0.9701
102389	0.9829
102391	0.8032
102393	0.9782
102395	0.9922
102397	0.9658
102399	0.9332
1024	0.75
102401	0.9938
102403	0.9186
102405	0.9683
102407	0.9924
102409	0.9596
102411	0.9769
102413	0.9851
102415	0.979
102417	0.9828
102419	0.9723
10242	0.9935
102421	0.9641
102423	0.9817
102425	0.9754
102427	0.9296
102429	0.9906
102431	0.9738
102433	0.9575
102435	0.9521
102437	0.8616
102439	0.9588
10244	0.6866
102441	0.9907
102443	0.9819
102447	0.9824
102451	0.9802
102453	0.9644
102455	0.9812
102457	0.9764999999999999
102459	0.9961
10246	0.9726
102461	0.9876
102465	0.9239
102467	0.9894
102469	0.9732
102471	0.97
102473	0.9418
102475	0.9923
102477	0.982
102479	0.9259
10248	0.9205
102481	0.8941
102483	0.9922
102485	0.9615
102487	0.9354
102489	0.9807
102491	0.993
102493	0.9737
102495	0.9757
102497	0.9326
102499	0.9725
10250	0.9729
102501	0.7622
102503	0.7536
102505	0.9458
102507	0.9758
102511	0.9121
102513	0.8854
102515	0.9739
102517	0.9667
102519	0.925
10252	0.9799
102521	0.981
102523	0.9392
102525	0.9782
102527	0.8746
102529	0.9452
102531	0.9862
102533	0.9359
102535	0.9496
102537	0.9535
102539	0.6619
10254	0.985
102541	0.9685
102543	0.9381
102547	0.9867
102551	0.9825
102553	0.9308
102555	0.9889
102557	0.777
102559	0.9192
102561	0.9867
102563	0.7144
102565	0.9898
102567	0.9894
102569	0.9673
102571	0.9829
102573	0.9867
102575	0.8536
102577	0.9678
102579	0.8212
10258	0.8929
102581	0.8795
102583	0.9717
102585	0.9446
102587	0.9536
102589	0.8877
102591	0.7352
102595	0.9537
102597	0.9934
102599	0.9758
10260	0.7509
102601	0.7352
102603	0.9611
102605	0.9927
102607	0.9759
102609	0.6674
102611	0.9906
102613	0.669
102615	0.9946
102617	0.9422
102619	0.9632
10262	0.8379
102621	0.9903
102623	0.9467
102625	0.9272
102627	0.9028
102629	0.978
102631	0.7873
102633	0.9762
102635	0.9795
102637	0.8695
102641	0.9712
102643	0.945
102645	0.981
102647	0.9398
102649	0.9815
102651	0.9539
102655	0.9162
102659	0.9933
10266	0.9691
102661	0.8011
102663	0.8241
102665	0.9503
102669	0.8476
102671	0.9803
102673	0.9517
102675	0.7496
102677	0.8767
102679	0.9403
10268	0.9726
102681	0.9375
102683	0.8312
102685	0.9349
102687	0.9417
102689	0.8938
102691	0.8408
102693	0.9923
102695	0.9774
102697	0.8641
102699	0.9906
10270	0.9665
102701	0.954
102703	0.9642
102705	0.968
102707	0.9268
102709	0.8101
102711	0.9508
102713	0.916
102715	0.6575
102717	0.9878
102719	0.9549
10272	0.9796
102721	0.9939
102723	0.992
102725	0.5309
102727	0.961
102729	0.9936
102731	0.8513
102733	0.9113
102735	0.9094
102737	0.9714
102739	0.982
10274	0.9726
102741	0.9892
102743	0.914
102745	0.9148
102747	0.6032
102749	0.9896
102751	0.9889
102753	0.9639
102755	0.9878
102757	0.9763
102759	0.9945
10276	0.9328
102761	0.8584
102765	0.8535
102767	0.5752999999999999
102769	0.9467
102771	0.9904
102773	0.6581
102777	0.6581
102779	0.9978
10278	0.967
102781	0.982
102783	0.9904
102785	0.8802
102787	0.9921
102789	0.9772
102791	0.8988
102793	0.8718
102795	0.9782
102797	0.9879
102799	0.9334
10280	0.6905
102801	0.8553
102803	0.9026
102809	0.98
102811	0.7793
102813	0.9738
102815	0.9788
102817	0.8141
102819	0.96
10282	0.9496
102821	0.7571
102823	0.9435
102825	0.9782
102827	0.9722
102829	0.9909
102835	0.9628
102839	0.9669
102841	0.9674
102845	0.6529
102847	0.8191
102849	0.9584
102851	0.8281
102853	0.9498
102855	0.9754
102857	0.8398
102859	0.7531
10286	0.9693
102861	0.6029000000000001
102863	0.9665
102865	0.9813
102867	0.955
102869	0.9866
102871	0.993
102873	0.9701
102875	0.9702
102877	0.9653
102879	0.9882
10288	0.9755
102881	0.7428
102883	0.9782
102885	0.8796
102887	0.9663
102889	0.9855
102891	0.9684
102893	0.9857
102895	0.6725
102897	0.8392
102899	0.9916
10290	0.9799
102903	0.9735
102905	0.9176
102909	0.7446
102911	0.9271
102915	0.9496
102917	0.9921
102919	0.8723
10292	0.868
102921	0.9602
102923	0.6075
102925	0.9168
102927	0.7916
102929	0.9614
102931	0.8305
102933	0.935
102935	0.9911
102937	0.8003
102939	0.9944
10294	0.9684
102941	0.9131
102943	0.9714
102945	0.7439
102949	0.7563
102951	0.9701
102955	0.9399
102957	0.9904000000000001
102963	0.9752
102967	0.9232
102969	0.9232
102971	0.9232
102973	0.9232
102975	0.9232
102977	0.976
102979	0.9066
10298	0.8907
102983	0.9881
102985	0.9834
102987	0.9757
102989	0.9416
102991	0.9252
102993	0.9744
102995	0.8726
102997	0.8664
102999	0.972
10300	0.899
103001	0.9809
103003	0.9808
103005	0.9725
103007	0.9232
103009	0.9232
103011	0.9232
103013	0.9232
103015	0.9038
103017	0.9757
103019	0.9784
10302	0.9495
103021	0.9961
103025	0.952
103029	0.9933
103031	0.9919
103033	0.9232
103035	0.9824
103037	0.861
10304	0.8864
103041	0.9534
103043	0.9486
103045	0.9782
103047	0.9782
103049	0.9665
103051	0.9615
103053	0.9427
103055	0.7127
103057	0.9744
103059	0.9532
10306	0.9071
103061	0.9839
103063	0.9646
103065	0.9717
103067	0.9705
103069	0.9076
103071	0.7377
103075	0.8912
103081	0.9615
103083	0.9901
103085	0.7424
103091	0.9603
103093	0.9273
103095	0.9667
103097	0.762
103105	0.976
103109	0.9323
103113	0.7814
103115	0.7016
10312	0.8706
103121	0.9782
103123	0.9665
103125	0.9205
103127	0.9718
103129	0.7261
103131	0.9702
103133	0.9717
103135	0.9527
10316	0.7434
103163	0.9678
103165	0.9435
103167	0.991
103171	0.6821
103173	0.9736
103175	0.6962
103177	0.9374
103179	0.9917999999999999
103187	0.9530000000000001
103205	0.9718
103207	0.9441
103209	0.8963
103211	0.6438
103213	0.9743
10322	0.9678
103233	0.9176
103235	0.9433
103237	0.7498
103239	0.9431
103243	0.9646
103245	0.6974
103247	0.9569
103249	0.9719
103257	0.9199
103259	0.9707
10326	0.9742
103261	0.9909
103263	0.9373
103265	0.8357
103267	0.9782
103269	0.9827
103271	0.9698
103273	0.9771
103275	0.9685
103277	0.9841
103279	0.8903
10328	0.828
103281	0.9867
103283	0.8823
103287	0.5775
103291	0.9859
103293	0.7316
10330	0.9755
103301	0.8878999999999999
103303	0.7103
103305	0.9665
103307	0.9565
103309	0.9499
103311	0.8814
103313	0.9264
103315	0.9826
103317	0.9816
10332	0.9783
103323	0.8744
103325	0.8712
103327	0.8371000000000001
103329	0.6051
103331	0.9293
103333	0.9782
103335	0.8437
103337	0.9648
103339	0.9397
10334	0.9799
103343	0.9749
103347	0.8447
103349	0.9235
103353	0.6159
103355	0.9644
10336	0.9726
103361	0.9688
103363	0.9855
103367	0.9434
103371	0.9019
103375	0.8283
10338	0.9605
103381	0.944
103383	0.619
103385	0.875
103387	0.9696
103389	0.9825
103391	0.8929
103393	0.9181
103395	0.976
103397	0.9458
103399	0.9482
103433	0.953
103435	0.9932
103437	0.9857
103439	0.9541
103441	0.9728
103443	0.8945
103445	0.9743
103447	0.9703
103449	0.8607
103451	0.9629
103455	0.9384
103457	0.8291
103459	0.8192
103461	0.9646
103463	0.937
103465	0.9758
103469	0.7005
103471	0.9665
103473	0.9373
103475	0.989
103477	0.9693
103479	0.935
103483	0.9648
103485	0.976
103487	0.8852
103489	0.9626
103491	0.9111
103493	0.6028
103499	0.9755999999999999
10350	0.9738
103501	0.9693
103503	0.7687999999999999
103507	0.9403
103509	0.8696
103511	0.5499
103513	0.9714
103515	0.96
103517	0.9516
103521	0.9796
103525	0.9766
103527	0.9905
103529	0.9055
103531	0.9441
103533	0.9222
103537	0.9405
103539	0.5611
10354	0.7205
103543	0.9782
103545	0.8605
103547	0.9734
103549	0.9232
103551	0.9474
103553	0.9816
103555	0.7541
103557	0.7698
103559	0.6891
10356	0.9603
103563	0.9847
103565	0.9186
103567	0.7571
103569	0.6809
103571	0.5485
103573	0.9176
103575	0.9783
103577	0.7963
103579	0.977
10358	0.7933
103581	0.8962
103583	0.7791
103585	0.9621
103587	0.9096
103589	0.8456
103591	0.9783
103593	0.996
103595	0.9536
103599	0.91
10360	0.9106
103603	0.9811
103605	0.9828
103607	0.9719000000000001
103609	0.9899
103611	0.9626
103613	0.8883
103615	0.9855
103617	0.9421999999999999
10362	0.9517
103621	0.9244
103623	0.6076
103625	0.8605
103627	0.9691
103629	0.9583
103631	0.9778
103633	0.9665
103635	0.9734
103637	0.7392
103639	0.958
10364	0.9937
103641	0.9888
103643	0.9794
103645	0.9943
103647	0.9469
103649	0.8518
103651	0.9654
103655	0.9855
103657	0.971
103659	0.9561
10366	0.9871
103661	0.9851
103663	0.983
103665	0.9161
103669	0.7896
103671	0.9756
103673	0.9326
103675	0.9054
103677	0.9782
103679	0.9769
10368	0.9443
103681	0.9714
103683	0.9669
103685	0.9625
103687	0.6104
103689	0.9469
103693	0.9718
103695	0.9706
103697	0.9758
103699	0.9462
10370	0.9617
103701	0.9799
103703	0.9757
103705	0.9763
103707	0.9836
103709	0.9896
103711	0.8657
103713	0.9773
103715	0.953
103717	0.9774
103719	0.9782
103721	0.964
103723	0.8553
103725	0.5712
103727	0.7693
103729	0.9782
103731	0.8744
103733	0.9761
103737	0.987
103739	0.9879
10374	0.8151
103741	0.9905
103743	0.9827
103747	0.9941
103751	0.9652
103753	0.9775
103755	0.9959
103757	0.9833
103759	0.9257
10376	0.7202
103761	0.7398
103763	0.9615
103765	0.9697
103767	0.7467
103769	0.6782
103771	0.8929
103773	0.9826
103775	0.9428
103777	0.9878
103779	0.9139
10378	0.9781
103781	0.9852
103783	0.9596
103785	0.9747
103787	0.9463
103789	0.9665
103791	0.9645
103793	0.9682
103795	0.872
103797	0.9573
103799	0.9714
10380	0.9888
103801	0.9231
103803	0.9585
103805	0.5088
103807	0.9903
103809	0.9186
103811	0.9835
